Date,石油开采Ⅱ,石油化工,煤炭开采洗选,煤炭化工,贵金属,工业金属,发电及电网,环保及公用事业,普钢,农用化工,建筑施工,造纸Ⅱ,工程机械Ⅱ,运输设备,金属制品Ⅱ,航空航天,兵器兵装Ⅱ,其他军工Ⅱ,乘用车Ⅱ,商用车,汽车零部件Ⅱ,汽车销售及服务Ⅱ,摩托车及其他Ⅱ,旅游及休闲,酒店及餐饮,白色家电Ⅱ,黑色家电Ⅱ,化学制药,中药生产,生物医药Ⅱ,其他医药医疗,酒类,畜牧业,渔业,国有大型银行Ⅱ,全国性股份制银行Ⅱ,证券Ⅱ,保险Ⅱ,房地产开发和运营,公路铁路,物流,航运港口,航空机场,综合Ⅱ,通信设备制造,纺织制造,油服工程,稀有金属,其他钢铁,特材,化学纤维,化学原料,其他化学制品Ⅱ,塑料及制品,橡胶及制品,建筑装修Ⅱ,建筑设计及服务Ⅱ,结构材料,装饰材料,专用材料Ⅱ,包装印刷,家居,文娱轻工Ⅱ,其他轻工Ⅱ,专用机械,通用设备,仪器仪表Ⅱ,电气设备,电源设备,新能源动力系统,一般零售,贸易Ⅱ,专营连锁,电商及服务Ⅱ,专业市场经营Ⅱ,教育,综合服务,小家电Ⅱ,照明电工及其他,厨房电器Ⅱ,品牌服饰,饮料,食品,种植业,林业,农产品加工Ⅱ,区域性银行,多元金融,房地产服务,资产管理Ⅱ,多领域控股Ⅱ,新兴金融服务Ⅱ,半导体,元器件,光学光电,消费电子,其他电子零组件Ⅱ,电信运营Ⅱ,增值服务Ⅱ,通讯工程服务,计算机设备,计算机软件,云服务,产业互联网,媒体,广告营销,文化娱乐,互联网媒体
2017/7/31,0.004697447822201501,0.06110499225751159,0.026443623366614096,0.009584205000718498,0.06506403415695189,0.05047923103881461,0.3444117665607277,0.0730550365312718,0.0825107098563985,0.04256851501146319,0.054903879078984696,0.0407153280544659,0.2442353379236711,0.052354656265161,0.0534214669300345,0.05585049408589619,0.04877912038429999,0.055051991834494995,0.1746896184799941,1.0075212235548554,0.3269630266206394,0.09641831715338481,0.040928801596732206,0.4097551741639244,0.0471217911108295,0.9515299911165401,0.0200122992820333,0.4411098999612881,0.21038356922539092,0.07088714413812601,0.0952964880629683,0.8439000969711755,0.0656653364194827,0.019055513541878507,0.2005745784322642,0.1145667174553267,0.2217671721220282,0.2882353302768504,0.0532489842363491,0.2843641429688008,0.0354466992037651,0.027111786041685404,0.8556751384361875,0.0520999637866164,0.07260340831447369,0.1275677965960965,0.0222903896590754,0.04785585086846579,0.017023789669178897,0.0,0.0169048397193521,0.0774248578155962,0.038113813010759195,0.0,0.0,0.0102318689416843,0.0,0.0,0.0,0.0,0.1383205989889026,0.0,0.0,0.0,0.0285147313311119,0.11165582472705779,0.0062163552454321,0.0433695926623663,0.04926049498057339,0.0,0.06368149025870909,0.0392567959717079,0.0,0.0,0.0,0.0,0.0,0.34695483045137293,0.05335272208081689,0.0,0.0310276264492277,0.1349224248091841,0.6372169570456304,0.0197573166909979,0.06540109016985,0.0,0.0,0.027820978987881502,0.0272999999999999,0.0,0.0,0.0,0.10233257091340191,0.10437808972920791,0.0,0.0,0.0,0.07289021821309999,0.1497854704439072,0.0,0.024759759310710602,0.0492174954796144,0.0,0.0,0.0626358337921091,0.0,0.0,0.0
2017/8/31,0.005862692188006601,0.0623573538089822,0.0241141605777425,0.012368733059344997,0.07255216971921422,0.05982798434253369,0.39498391775070785,0.0766453625235868,0.0960780058171824,0.04382625489914559,0.05878786346831811,0.0369398599242856,0.262649231269076,0.059959704598124094,0.04208468862150541,0.053639579192098504,0.0420993659605952,0.0530850403276944,0.18759679647461208,1.0449406255320424,0.30354905577355284,0.0722753556782718,0.0425779340640578,0.5296212385358691,0.0966796862884894,1.0898478712905169,0.0210726596275978,0.4734238434109122,0.2380724307913228,0.0680458813542497,0.123544511666873,0.8571427621538308,0.0675085345878755,0.018988859848926502,0.19332919027789414,0.1379560179535197,0.2024943427926092,0.3216131203448332,0.0536190954003941,0.27742919128011323,0.0352552464334476,0.0290800440358622,0.8565153436964722,0.04953845216854949,0.0721258984478193,0.15613823986821748,0.0219369574615315,0.061701296579650795,0.0260512888752821,0.0,0.0145741530293528,0.0697035528490918,0.042229561552813204,0.0,0.0,0.019903679987599798,0.0,0.0,0.0,0.0,0.15757395285418052,0.0,0.0,0.0,0.0288741329787478,0.1506307690908719,0.009754023905170101,0.054475550384037605,0.05067198615376949,0.0,0.0698638567977427,0.0301757262134199,0.0,0.0,0.0,0.0,0.0,0.61794888592818,0.0609414879493927,0.0,0.0375929199620684,0.1617281728232562,0.695012267869421,0.0190290210912044,0.0689873636422875,0.0,0.0,0.0282480407444335,0.015399999999999999,0.0,0.0,0.0,0.1038541582682334,0.10829028548097189,0.0,0.0,0.0,0.0788935894861487,0.17946871570604173,0.0,0.0286940726291718,0.05635244400535859,0.0,0.0,0.0650544127522524,0.0,0.0,0.0
2017/9/29,0.0051059453720055,0.0640127791311022,0.0316319120045533,0.0280906970092627,0.0695400514729134,0.059561887370363706,0.4441311920912977,0.08244026668346881,0.08564024669155999,0.04565002167069181,0.0617667526794843,0.0480282973600049,0.273323671369161,0.06135252392865201,0.042431804104225306,0.0521304738291314,0.0410481954998103,0.0520298290065603,0.20261097972103329,1.0462883226764244,0.3183291682497472,0.07362766990969981,0.049927672075858895,0.5766420766232565,0.0898426986838922,1.245373379424518,0.0278771314569476,0.5098372654207028,0.23894045329162453,0.0767373401465983,0.13724445385021058,0.861580071515235,0.0672339580679156,0.0175323136178643,0.1926323162377562,0.15607862584893034,0.2094680549153362,0.3478529098740081,0.0688898583515368,0.2708906175255164,0.04207968337741119,0.029996236688095004,0.9243343490378275,0.04739951935471,0.0765183892625775,0.1681769909684368,0.0207761543138545,0.0728960681955201,0.028556204460033995,0.0,0.0156091655511926,0.07080903402571401,0.04715595494511899,0.0,0.0,0.021878315081563994,0.0,0.0,0.0,0.0,0.1691823888528367,0.0,0.0,0.0,0.031697567737041604,0.17189915052135107,0.0283198733825377,0.05782612759361209,0.050088380737088906,0.0,0.07595521691116658,0.0324946644208941,0.0,0.0,0.0,0.0,0.0,0.8319954069171559,0.32041199151294425,0.0,0.0403397475141178,0.16024522834233584,0.7776753878195461,0.021385586568863493,0.07017037756797889,0.0,0.0,0.027764414762744202,0.04619999999999991,0.0,0.0,0.0,0.10937735464768061,0.11805629269463909,0.0,0.0,0.0,0.1039352797535996,0.1756138757920506,0.0,0.0600649338283744,0.057540498667593296,0.0,0.0,0.0584866604714124,0.0,0.0,0.0
2017/10/31,0.0051726873495373995,0.0663345689705037,0.0399906530236096,0.027227328758603002,0.066864738737866,0.061176751037819596,0.4768982329547106,0.08217105273835103,0.0960184381974215,0.0576412913983306,0.061332816916498306,0.05236108486264199,0.28401242891584527,0.0552782441624432,0.04605086126618451,0.05679780769599979,0.03798296100644491,0.0530070949529319,0.2248687030523013,1.136191108096804,0.3830752404820969,0.07576809089515968,0.0642656113933331,0.6622968975065101,0.09254059797708761,1.342086615746404,0.04700457404944,0.5331423623224013,0.2533929537591398,0.1028955731567862,0.15001964026852418,0.8696774482228272,0.0674178934396486,0.0194233725329237,0.1752362168570606,0.1614209112364539,0.2005551570821212,0.3693932526223272,0.08005647963269359,0.27569028850496813,0.0408460264701474,0.0280599904517335,0.9483446406719584,0.05433765599718761,0.09887375974722021,0.16294148839076608,0.021301196724386698,0.07891094919157218,0.035596566790284695,0.0,0.0199606624761505,0.0657789286353993,0.05050401188588981,0.0,0.0,0.017798065919418102,0.0,0.0,0.0,0.0,0.1938152470916981,0.0,0.0,0.0,0.0331307057068536,0.17833544834698276,0.0322320868040089,0.053929128315189805,0.057659080348598804,0.0,0.0862328170292974,0.0331770841013097,0.0,0.0,0.0,0.0,0.0,1.0695700578749896,0.4058193653471746,0.0,0.0377525531827123,0.1149237579472255,0.8376063879609543,0.0387898929611045,0.0788777626700216,0.0,0.0,0.029560244558784095,0.022399999999999996,0.0,0.0,0.0,0.1245648842285712,0.1318970218509928,0.0,0.0,0.0,0.09152951688070651,0.154167052516193,0.0,0.0751667196061334,0.0667548991371764,0.0,0.0,0.05445952959367929,0.0,0.0,0.0
2017/11/30,0.0065496263122917986,0.0709024580846735,0.040112260404261905,0.0166293833159771,0.05006882026214611,0.0670175944939477,0.5246951571102679,0.09310127586078931,0.1198425194069998,0.07721744664780959,0.0571345179638216,0.0555048724214158,0.2559987396886258,0.054466413076565696,0.0645824585266933,0.0529383561859809,0.04185959217725759,0.059171844424527095,0.22655918192619162,1.2315539206675674,0.44530975655051314,0.0858769815385595,0.0648294775334028,0.8855449321823978,0.1794038491263225,1.4172288078782835,0.0619951135935516,0.5626918355888895,0.2517022858110028,0.1272828650042656,0.17852612558274158,0.8535172728776984,0.0685702348500368,0.0199924331787197,0.166863687111594,0.166234169612847,0.1907512920242849,0.3666102949611798,0.0871400332749246,0.2789566010214943,0.052707669746596394,0.0272475607288912,0.9998475086010563,0.058826027368164904,0.13163754928673,0.15409466178169903,0.0224634498151932,0.0841166775148882,0.055152831041766,0.0,0.017084974563764198,0.06584483869670671,0.05531533310046641,0.0,0.0,0.0401174590875523,0.0,0.0,0.0,0.0,0.21532796588194336,0.0,0.0,0.0,0.040265662775355704,0.181923824996632,0.0584716537695017,0.052206240630009906,0.07873801471251239,0.0,0.0952012362110587,0.024996587787887797,0.0,0.0,0.0,0.0,0.0,1.6077453742554253,0.695838258095397,0.0,0.039453496507148404,0.08572413829742441,0.8150664635525202,0.045493156811182905,0.07118072248134029,0.0,0.0,0.0362468551205187,0.0174,0.0,0.0,0.0,0.15579469860181633,0.13843149013183523,0.0,0.0,0.0,0.1705591388254425,0.1403333070728296,0.0,0.0821634042788142,0.085695564831524,0.0,0.0,0.056376727439393905,0.0,0.0,0.0
2017/12/29,0.008727638360824101,0.0742688993859914,0.047519595343541804,0.0182092725313768,0.052059809809991094,0.05913497919873009,0.5415177758342723,0.09748177301137209,0.1372250495976907,0.07836430633460979,0.054348016368973795,0.057314102196763195,0.24103517234877442,0.050703708583847804,0.08618576743395848,0.0526244321110247,0.029045332415228404,0.0565735933864886,0.23251685090188604,1.2206791891547344,0.45772550229678577,0.08565995477604652,0.06855804682443821,1.014243005563825,0.22005046084603777,1.4215766082215764,0.07309493715221702,0.5874285545554161,0.2623280271327298,0.13987376151089198,0.19833688775877598,0.8337729611852953,0.07118731672493149,0.019043181207537098,0.16963135327945963,0.16820393975736012,0.1800825814550575,0.36745488062160336,0.0902101933323126,0.2669824630069286,0.06249789880252699,0.0267415077370165,0.985653639983298,0.0554861765120399,0.1335318978973917,0.13759905077916568,0.020878998828212997,0.08103980388446518,0.0456115787902677,0.0,0.017187004655657902,0.0679797419289001,0.0631723197841943,0.0,0.0,0.047391131217320595,0.0,0.0,0.0,0.0,0.25240770980136024,0.0,0.0,0.0,0.0459347997520687,0.18894068989524887,0.0489057374036878,0.050011549645542795,0.09151183608795499,0.0,0.09234628613501962,0.028018352861282802,0.0,0.0,0.0,0.0,0.0,1.7649003248328727,0.5676075927439022,0.0,0.0420055532510082,0.093216903078426,0.8397392225392286,0.0405377818490612,0.062033834233026504,0.0,0.0,0.0365099627957458,0.0160999999999998,0.0,0.0,0.0,0.1591042371997507,0.1432814656483991,0.0,0.0,0.0,0.176514504218464,0.1187060963998608,0.0,0.08209359628096041,0.0830378404385881,0.0,0.0,0.058004277489240696,0.0,0.0,0.0
2018/1/29,0.0090837263687996,0.0765753125939658,0.0518790793257157,0.029668620119851496,0.06723579381205419,0.050778140571899597,0.5446532742024762,0.09014192202084931,0.14916994057139218,0.0761348520337377,0.0573446907488414,0.040983185385443995,0.26469421721791286,0.052454121863692395,0.07926951650622471,0.05316624178470669,0.027981934374284402,0.0547453962618747,0.24029457662798892,1.2056823152113434,0.44344239810334646,0.08863458912103239,0.0745510230027952,1.0474659805046815,0.2348815681027551,1.5047159279611697,0.05793018481228669,0.6076112660978011,0.28465704453299157,0.1563332480464549,0.20407147268283982,0.8460656063663218,0.0747838735036456,0.0180789807530827,0.18314326508166656,0.1721727240050429,0.17852886491824668,0.38637704016223157,0.0966764127740961,0.26662081117555353,0.0661115579218141,0.025834787937999797,1.0105946857990598,0.052458478160293705,0.13661911123696388,0.1340382583568434,0.0221947929776063,0.1043883613917971,0.042723940192516394,0.0,0.021427969679046397,0.06747424866292889,0.066027594318535,0.0,0.0,0.048900262203409296,0.0,0.0,0.0,0.0,0.3128314796383587,0.0,0.0,0.0,0.0461508554852388,0.18883861578437572,0.024860495828945405,0.052192455917166,0.0994546226605916,0.0,0.09765559122964891,0.0312149181378253,0.0,0.0,0.0,0.0,0.0,1.8148019713580212,0.6378758246769554,0.0,0.0404717577090414,0.1419597199173113,0.8918169083706892,0.0315071868457505,0.0636158796631521,0.0,0.0,0.0373964222824265,0.022100000000000005,0.0,0.0,0.0,0.14992119178292798,0.144957221064203,0.0,0.0,0.0,0.17778025073715698,0.10854976188107898,0.0,0.08269460528331579,0.0836753859961787,0.0,0.0,0.060478684831419605,0.0,0.0,0.0
2018/2/28,0.009142548645345002,0.0774241568929286,0.05180703110499411,0.0208188540081763,0.0722135288189533,0.051476326086046006,0.5486014402999185,0.0895698671118657,0.16095341725159212,0.0774332586241876,0.05860764467901549,0.0403233757204576,0.2675966241567842,0.05117750852667739,0.08286846156901642,0.055975109975912894,0.028729301671940898,0.05622893602386601,0.25035100579309927,1.172055647136657,0.4375663332971564,0.0831028745718577,0.0732222369035302,1.0653843745069673,0.2794923798727169,1.5315231246873542,0.054120582776765104,0.6275682066258086,0.296917423234835,0.16788549016816617,0.2076186852616162,0.8559616718137272,0.0776227290926244,0.0173908632920406,0.18446725823348017,0.17252552989724215,0.1776078693625945,0.3975226514057057,0.09790341399796651,0.2733568740997179,0.0685819232857144,0.026352184878482104,1.013126392389257,0.0546663214832581,0.13419675953172608,0.1417894344659294,0.027708831064531803,0.144062840154437,0.0458481753753138,0.0,0.0230629327580281,0.0672995081805212,0.0714774183216412,0.0,0.0,0.0552672687972392,0.0,0.0,0.0,0.0,0.42984336835754533,0.0,0.0,0.0,0.047395787505344796,0.18838679566792849,0.022699600494148604,0.054056591497709,0.11019394496608668,0.0,0.0997580286196216,0.032813320107929,0.0,0.0,0.0,0.0,0.0,1.657550871728758,0.685845753570392,0.0,0.042370240818521004,0.1755440418781599,0.9135145341164441,0.0302676717676203,0.06624608236093739,0.0,0.0,0.0372809792879103,0.030899999999999997,0.0,0.0,0.0,0.16535935571054589,0.14941799377056258,0.0,0.0,0.0,0.17355947775844882,0.11646187537108661,0.0,0.08627906073777311,0.08404246184389878,0.0,0.0,0.06828757625744851,0.0,0.0,0.0
2018/3/30,0.0068331795114088,0.07250381522824331,0.04735620203369081,0.011989558182999098,0.065727249684737,0.051085394809854696,0.5780042284884498,0.09790561364975468,0.16259081522902852,0.088369527082884,0.054620076567283,0.0433822491471982,0.20058531326912338,0.04660661227846671,0.0912705457782973,0.0609781866455146,0.024976139209859402,0.057074583845167205,0.26786236340408803,1.110381921158197,0.42053342458293874,0.013484282762918302,0.0719672927371407,1.1452014965016752,0.3306140754051189,1.4927344372994287,0.06202705624299299,0.724959303415199,0.3192159547253182,0.2141831003425845,0.21745374394134737,0.9059041221403824,0.0885130844056134,0.0216254408613553,0.19183958990480218,0.1636028388389461,0.1658605455766074,0.40430607006548197,0.07974013496430589,0.2716811970206085,0.07440574366277819,0.0253581814005228,1.1274303840811346,0.0879792682320587,0.12521753303149272,0.16111426833475137,0.03509175563872859,0.2191384556568741,0.0513162014311212,0.0,0.0299456790350129,0.0770006354329966,0.0859493825743847,0.0,0.0,0.0625002943841559,0.0,0.0,0.0,0.0,0.8399137725162759,0.0,0.0,0.0,0.0566673744960038,0.2124803858077115,0.040804949821498196,0.061700581778080306,0.1356121175407883,0.0,0.1073889190971441,0.0359186638562264,0.0,0.0,0.0,0.0,0.0,0.9281709272749633,0.7025687123470421,0.0,0.0446518570594618,0.19997918265391162,0.9000580532639628,0.0330287396519123,0.0686267131651137,0.0,0.0,0.0372699287571528,0.059800000000000006,0.0,0.0,0.0,0.2224366424480146,0.1602061503769791,0.0,0.0,0.0,0.1339040804334489,0.13098482753342228,0.0,0.08719376653264761,0.0675133582690632,0.0,0.0,0.08563654459627841,0.0,0.0,0.0
2018/4/27,0.0073105826949138985,0.07510418999376839,0.0516077841532083,0.0137375156225211,0.06435004077884379,0.050119251335520504,0.5819315193415202,0.1055841410244553,0.1888255074439641,0.0851140055637974,0.057480469771737985,0.05111669888673621,0.17645607628173451,0.046218089653428204,0.0939497141100086,0.07092467391377001,0.0274563630382376,0.0537692299003061,0.2624709415681067,1.2240178971401316,0.40694060728425596,0.0141667868592123,0.07203906443585101,1.1973076360205832,0.3094215202423996,1.4828773513390037,0.0620675301089583,0.7717333539604095,0.3246372240773929,0.21523090882780507,0.2430574179774414,0.9723636725082565,0.08820537945388213,0.0192590454007076,0.2148789820831902,0.16830558628200026,0.17173531922315277,0.41650883343961514,0.08147809592834361,0.2548852626956603,0.0749934146222264,0.025526615883411596,1.128670757202375,0.08659019489895291,0.12016319308665979,0.16854586343295735,0.020333040218344704,0.21592513004125252,0.0648411245953011,0.0,0.0192337415931781,0.08696234441469378,0.0911935896381785,0.0,0.0,0.0614221187797784,0.0,0.0,0.0,0.0,0.7548165536055486,0.0,0.0,0.0,0.0626703182506218,0.20087998182185948,0.0472420684342484,0.06858530501731899,0.12966381027337237,0.0,0.10560770620932991,0.0341249004815019,0.0,0.0,0.0,0.0,0.0,0.7702982690025979,0.736964453700257,0.0,0.0516389646265753,0.17817581680392738,0.915833129792485,0.049761928632679205,0.0625383270460786,0.0,0.0,0.03787831390501151,0.0568999999999999,0.0,0.0,0.0,0.2082236495584531,0.1575173671920752,0.0,0.0,0.0,0.1234235880313971,0.11716547806289229,0.0,0.08725428201984849,0.07965553080483599,0.0,0.0,0.09131995189663801,0.0,0.0,0.0
2018/5/31,0.010902215007034297,0.09271158400629127,0.0603695070886585,0.0084718534562627,0.074449963977554,0.0525355560725321,0.6044702951572642,0.117957331809834,0.2413684873300517,0.0962450282056737,0.0681737813934566,0.0918008724803636,0.24817219217531966,0.060102999309521,0.0844472287873653,0.0856781794399991,0.0261688791276977,0.049673566922588605,0.27957831773294606,1.3129184453539353,0.4707874604850263,0.012996112686855901,0.0763592644434473,1.3562781988322274,0.4202989939037672,1.4874752474693973,0.059585063119169605,0.8157667118478003,0.32190116043381095,0.23250978229042027,0.2710336799207011,1.0683272899837963,0.10118003266191089,0.018993430675057998,0.2309440457129798,0.1964509536826825,0.1886719515095538,0.44568105547759684,0.09359208090499781,0.26629225568548803,0.0808040196509147,0.0278962651866921,1.1775889248870797,0.07997817197532608,0.12337864208769701,0.18446633237861082,0.020628722908581996,0.22693103966767078,0.049396171765587804,0.0,0.0196648276805462,0.0967830620825359,0.11180231720140701,0.0,0.0,0.0805182889245685,0.0,0.0,0.0,0.0,0.7226157785494977,0.0,0.0,0.0,0.0736205470331798,0.2071341157886118,0.0324502969450086,0.07387164728796669,0.1352329648682221,0.0,0.1265551288826447,0.0391237165358878,0.0,0.0,0.0,0.0,0.0,0.8262984316186401,0.5806879730584469,0.0,0.0709472944523522,0.17301595820855356,0.9302211668944409,0.0715682825158644,0.062028782675300105,0.0,0.0,0.040694296685526904,0.046799999999999904,0.0,0.0,0.0,0.1897862478462328,0.15933771979862218,0.0,0.0,0.0,0.14163184587882968,0.1205165854218771,0.0,0.0959954674052893,0.08814950794003121,0.0,0.0,0.10996421100819519,0.0,0.0,0.0
2018/6/29,0.0126520172324896,0.11110883763308402,0.0759856438475315,0.007468936294450001,0.0912428208386338,0.0636860057748909,0.6319841063512966,0.1211535609045313,0.2722181029257062,0.1056489166356487,0.0767399482604157,0.154642915972564,0.32650428104833024,0.0698912084583761,0.1171751795739472,0.0925011478800654,0.036486180878232,0.066273026715258,0.32089421415393693,1.3584871393167484,0.5660609933981006,0.0477802876195648,0.06445642317951579,1.391079915325429,0.6381367110064021,1.6834693343335208,0.0548821320845857,0.9479204944137746,0.3654351119539419,0.2538346727434259,0.35485714824793463,1.167501736623888,0.12032408347010233,0.0147072203168858,0.2511026116210942,0.21860908954443042,0.20913293245856124,0.47606022256012587,0.1151729743777046,0.3132560485341726,0.0878417612110867,0.0356421957635232,1.2480015754478466,0.0863088902765476,0.1320012176038745,0.20947112383882516,0.0300344451504767,0.21254472551910247,0.0524905678990557,0.0,0.079759085457103,0.1311717219690966,0.133259368916835,0.0,0.0,0.07663912217331759,0.0,0.0,0.0,0.0,0.7517706967048208,0.0,0.0,0.0,0.0960030417134261,0.24005709331564717,0.0299171384366043,0.1336007522484124,0.09022057723423452,0.0,0.16398969916058703,0.038997426366395894,0.0,0.0,0.0,0.0,0.0,0.8238937942252285,0.6176017406465307,0.0,0.08587087466954439,0.1819097931377718,0.9756834234801162,0.09750662294743499,0.0878972503041985,0.0,0.0,0.05193171357053349,0.028690606714059094,0.0,0.0,0.0,0.20559619976366791,0.1816147335994419,0.0,0.0,0.0,0.1195165278992781,0.12296474388427181,0.0,0.1086085107558141,0.1032524440047886,0.0,0.0,0.1315117393063729,0.0,0.0,0.0
2018/7/31,0.0155348546380668,0.12086307848394631,0.07978693315081688,0.009459636293938799,0.099706811410451,0.07508753457927751,0.6083630321170725,0.1409759765565899,0.2756420274991402,0.09064962562935608,0.0807282593343645,0.17499022965783748,0.36736607302067253,0.0759266048520952,0.11736176587283309,0.09572384808858211,0.0435948726014812,0.0786406574611791,0.3360915662376259,1.2615026948519583,0.5810766225208891,0.0403858360965791,0.0499465581432111,1.3477166918750358,0.8679660401258453,1.7228713579695594,0.0545968030381807,0.913736168887938,0.36830709722822813,0.2409151541221054,0.35324475347344664,1.1856796197151145,0.12453558943276041,0.013576613726473098,0.2705059299974706,0.22438428982915296,0.2188661910307892,0.5377441433762674,0.1136234591999416,0.33020822481894685,0.09425875386862909,0.04278787823217631,1.4636750046602547,0.09693255883793218,0.134732528387088,0.2183279876600952,0.030254154531533198,0.19320268867990867,0.056817903328927895,0.0,0.04835119114772421,0.14760430714692782,0.12217126970694271,0.0,0.0,0.0316422516348421,0.0,0.0,0.0,0.0,0.6953188814423562,0.0,0.0,0.0,0.1070983836444096,0.24882779463777419,0.023355346978756603,0.13897502066772588,0.07916699167825819,0.0,0.1790098525986403,0.03865624704690521,0.0,0.0,0.0,0.0,0.0,0.7292634339974331,0.6813106008462432,0.0,0.10467042138296338,0.13638214954403707,1.0140065490005188,0.10217854073307472,0.09409742538754619,0.0,0.0,0.0532208662856909,0.0319128735166417,0.0,0.0,0.0,0.21808645729749368,0.19708732745436242,0.0,0.0,0.0,0.1326866821339181,0.13452454914545972,0.0,0.09942167118862609,0.1165331686549769,0.0,0.0,0.14459340152505762,0.0,0.0,0.0
2018/8/31,0.0185538414185973,0.1512243867050755,0.08242076767224292,0.014608712063832602,0.0980196771540229,0.07722271646158892,0.6143365175074204,0.15279875456067912,0.3703740862760029,0.0999943444776073,0.0954801448410138,0.1681582678361509,0.5080837048638662,0.08658592434178818,0.1057193213717919,0.09086219625626869,0.0623282546256546,0.0738210196494975,0.34324566517652166,1.2757269751149796,0.5703716877749166,0.0479498707817564,0.049118903830691604,1.3100340275934754,0.971924956843597,1.8238029909183373,0.0519574742558073,0.964043247607523,0.3742790821385146,0.231465570263124,0.3467731074083217,1.1980677150636712,0.11238618620773161,0.0131871521271154,0.2841333063630625,0.2635799288495342,0.21673919819532722,0.6091452309991091,0.14899641085664297,0.371416207469553,0.0989987233291604,0.045666533934088795,1.568731022298812,0.10085994499433401,0.1237346258812411,0.2219330009199436,0.0316820090082856,0.12481949852338889,0.07790313739048971,0.0,0.12202042739730158,0.1538745974880871,0.119295364813014,0.0,0.0,0.027005756693125,0.0,0.0,0.0,0.0,0.5951796831873704,0.0,0.0,0.0,0.1165419554235217,0.21586118996218992,0.0401741366253242,0.1348002269013128,0.08258921160346902,0.0,0.1857575160001193,0.03844423406381,0.0,0.0,0.0,0.0,0.0,0.7767040754777607,1.1026004379636136,0.0,0.1408106811985964,0.1454594180719894,1.0660174774930087,0.1020498033258258,0.0860653554174882,0.0,0.0,0.0556186057719032,0.0274896350737276,0.0,0.0,0.0,0.2051618594732077,0.20168678655218497,0.0,0.0,0.0,0.18042174701355354,0.1372402544301142,0.0,0.09024051631738231,0.121871940273499,0.0,0.0,0.1646372974724875,0.0,0.0,0.0
2018/9/28,0.0202686526361215,0.1781015597178194,0.0791729797320657,0.025120343153700302,0.1106248384168021,0.07894619192099563,0.6005655165769666,0.16022315595254688,0.38898371209465216,0.11501128132201452,0.1047786756653476,0.18740106000011644,0.5978618282241003,0.0939952106844358,0.1254564081709856,0.09891127615416409,0.08244488251791482,0.10703662999709798,0.35192031072224994,1.2821868467826714,0.6154712506819592,0.0441778203073134,0.058151255938035995,1.4045288066949566,0.9542606291046941,1.8443303907984976,0.0597439343535652,0.9064483397257983,0.37672246165055784,0.21574981858814318,0.3328025195007687,1.2511735513057387,0.11354806695759931,0.011899200365546704,0.2731579270604111,0.2857432290130089,0.2159500407480831,0.6640051522260912,0.1616608637371766,0.3957128865338529,0.101957571341562,0.049269732573745,1.5022947697561613,0.10093956905258371,0.1181525700310154,0.22859496617484823,0.0366290392052986,0.1052870093478086,0.1019307041844339,0.0,0.06175021043443879,0.1507336296320626,0.12381189996162001,0.0,0.0,0.030190438027274596,0.0,0.0,0.0,0.0,0.5427967486794701,0.0,0.0,0.0,0.1355948470644941,0.22585998182375291,0.0653776566713437,0.1441227513909236,0.09044664421088969,0.0,0.19679304030011313,0.039886809816116794,0.0,0.0,0.0,0.0,0.0,0.8301797270752519,1.2939529553957407,0.0,0.1593415740438112,0.1742634757980398,1.056750834405586,0.10144122476599951,0.0830892202519739,0.0,0.0,0.0619850098167484,0.060348652068174205,0.0,0.0,0.0,0.203537678442764,0.20338043008406922,0.0,0.0,0.0,0.2366744553225937,0.1361292862087859,0.0,0.0942994196475824,0.17778276705165308,0.0,0.0,0.1750382205862228,0.0,0.0,0.0
2018/10/31,0.023639490348275904,0.1772141888334636,0.0830834000266585,0.029104815163073602,0.1259865075898286,0.0902277585520328,0.6198722511454567,0.17439178358433402,0.4151338505213534,0.1523058449445657,0.11069860041701549,0.1898242329663159,0.6820781273622304,0.09824876578484568,0.1624094667189895,0.10252913869535112,0.08704509658249711,0.1276570830987896,0.36047698669538614,1.2292801982692039,0.6561181763918081,0.045568143490785,0.0559200212552131,1.4681223574957114,0.9627607374646112,1.841053274486622,0.0656968109935548,0.8551991999446006,0.39112642526088415,0.23133263055706949,0.34149608308053586,1.2398386964495578,0.124168144465107,0.0080102836420653,0.2649514391082881,0.2955557639942379,0.2216037003033276,0.6236084217275908,0.1685115839576776,0.40392926578219157,0.10567104788555319,0.0598467601674913,1.4602588099649814,0.11671486147704409,0.12002267417003121,0.23871664050557562,0.0426451960197042,0.1243108132701137,0.1107161849811544,0.0,0.0357073348134366,0.1336330888122752,0.13735169568216607,0.0,0.0,0.0359710578906982,0.0,0.0,0.0,0.0,0.5417942349686801,0.0,0.0,0.0,0.1763179588929549,0.22184883069286368,0.1145030840685447,0.1573190091686508,0.1068920218958418,0.0,0.2012161376607853,0.0408112669727014,0.0,0.0,0.0,0.0,0.0,0.9084715952977839,1.5057918779142976,0.0,0.16216851206850932,0.1617249673715059,1.1162203200139238,0.1084016440038615,0.09341821229892099,0.0,0.0,0.0703971465134193,0.1015725215271883,0.0,0.0,0.0,0.20662379189713934,0.20408530693142513,0.0,0.0,0.0,0.2547139110578636,0.11330362361224637,0.0,0.09399891574006641,0.18215795306184931,0.0,0.0,0.20429147741264408,0.0,0.0,0.0
