Date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合
2020/12/22,0.010414645156636704,0.01173373480893032,0.019105352581139125,0.017497155649526027,0.0279634547453769,0.037576297381978756,0.014255765822347069,0.05753231223777302,0.032801179433996824,0.048320563751341944,0.04429976590881596,0.01431799593087138,0.03489412100299711,0.01621897944408073,0.061789623354801225,0.11107807630887515,0.010357196031667685,0.046439027646908895,0.0589520447693997,0.012681166058702889,0.024481452987345734,0.02685497286690682,0.0246239490442209,0.03749438712370922,0.032935091476097945,0.03746932226045064,0.02697308556028461,0.023579044337726875,0.006336617798575548
2020/12/23,0.010305897505312727,0.011817449963400084,0.019216247605284023,0.017300416499596207,0.02811555204745519,0.037409260327541216,0.013975077805818827,0.05730771749617698,0.03280418028672005,0.04870196096089705,0.044696650349231926,0.013906657383878186,0.03398181994242448,0.016183481526827706,0.06272840520024445,0.1096056960537845,0.010287388020899669,0.04673953304177737,0.058968189725281436,0.01225010162756674,0.024324087212193663,0.02683010317329141,0.02449718327244286,0.03750134465096212,0.03287331345427531,0.0373752859430246,0.026934169623835637,0.02341021094408129,0.006203750411836743
2020/12/24,0.010462908960713467,0.012046366959901106,0.019573611400712614,0.017332683831711267,0.027882459571600106,0.038030639986657115,0.013972303968786539,0.05783451380333243,0.033007444440261956,0.04896929924854689,0.04536756279827932,0.013410527862197714,0.03446586958150597,0.01603265707504567,0.06363322016943093,0.10969137209920041,0.010029635001325081,0.04728440037905051,0.05915722859278486,0.01264453241213938,0.024353014941755614,0.02686887696091937,0.024537724528214885,0.03724517077930917,0.033266328664544056,0.037791741943379815,0.027110175040402834,0.023363502860767348,0.006070208237873851
2020/12/25,0.010515146780923945,0.01204671705587604,0.01975022529380389,0.01718053755586164,0.027865954052461728,0.03822704620414305,0.013966667566493951,0.05774278213243913,0.03295107850345015,0.04919624470553984,0.045149402195864004,0.013462141711127477,0.03430555050646237,0.01583626402965878,0.06387588005773819,0.10933614455609847,0.010120250323122741,0.047968602712075335,0.05917300304263186,0.012658528851643985,0.024310243542928517,0.026669282389536864,0.02453466893435461,0.03744507357289609,0.03322206056658548,0.03771732835208467,0.027056497678335338,0.02317520843402085,0.00608142846356456
2020/12/28,0.01058034764933301,0.01202669476187377,0.01987273932328565,0.017015047744356283,0.027891203488093465,0.03808958016612026,0.013876688419661486,0.05793207415558899,0.033152619555281974,0.04935481592109976,0.045337917001222514,0.013444130619415101,0.03442555179228072,0.015752825021611787,0.0638039550223219,0.10991957972795689,0.010102673511623587,0.04768836813113537,0.05909468127804532,0.01239748311040943,0.024442918725894578,0.026877177360394845,0.024662676707926694,0.03732756185449645,0.03336294687642366,0.037792754964135575,0.02704417691464499,0.023243210715790573,0.006069753880225861
2020/12/29,0.010331127585128108,0.011799945730274073,0.01983952388819082,0.01722654015489445,0.027599942168805864,0.038091273743172525,0.013847974273326631,0.05813431611397882,0.033305162024992965,0.0491023339944418,0.04522425801820626,0.012873255165119474,0.034766940686786416,0.015714286941533196,0.06421000931699335,0.11011569133995455,0.009945207137620544,0.047465716000291355,0.059300270573916035,0.012547140351095538,0.02465992507318154,0.02699978800270794,0.024619802686053065,0.03776108685854827,0.03328877927111382,0.037648929659657514,0.027094329574296652,0.02350260052630683,0.006188268020099189
2020/12/30,0.010274321983696056,0.011584729736258115,0.01975993390712434,0.017309490180594644,0.027664224813253653,0.03797924128943276,0.013845605075212358,0.05778745818054029,0.03374080947805205,0.04991884094812618,0.043871455363601417,0.013141192141118368,0.03419568082618123,0.01588036200416961,0.06490777581501532,0.11026127597199814,0.010101268561458206,0.0479501858991305,0.05957620252543179,0.012053053597396455,0.024683832040476066,0.027223747792564878,0.024617561695069384,0.037802959233158816,0.033418310585385275,0.03835111804543876,0.028054913493092644,0.024190691103031545,0.006303505897570917
2020/12/31,0.01019438204698841,0.012360444362651333,0.019671025303347047,0.01745840809930657,0.02796160498974642,0.037963919383926556,0.013782174405346084,0.05807198723018661,0.03403019064161917,0.050135271903220174,0.044263537178943296,0.013160874465634673,0.03489082094411701,0.01607317190069129,0.06534985168686656,0.11011670960697117,0.010243710813290913,0.04767153089027113,0.059950174632972496,0.011883285098275237,0.024628981063519354,0.027135332098395387,0.024365027123492457,0.03806724388252351,0.03355512805776104,0.038472468737018546,0.028692191084882447,0.023917074687272,0.006227234873363232
2021/1/04,0.010097102451564659,0.012279029493877672,0.019984736301684625,0.017315036014149725,0.027650188797477913,0.038289494478036125,0.013765499737887333,0.058453195615945586,0.03371432952326516,0.049930328933110696,0.044621795375807426,0.013449546626087156,0.03519797755823073,0.016389840022208304,0.06600179687755027,0.10963301349277481,0.01038219955689658,0.04785361431224015,0.059734060576718165,0.011718764907488237,0.024679259233457825,0.027266339720904482,0.024318591891594254,0.03873740449322847,0.03272591777278533,0.03837531713859508,0.029521881007369785,0.023737412285280833,0.006326158506816334
2021/1/05,0.010155913712607661,0.012672659321631752,0.02055233210938777,0.017497853509119435,0.02724685434858697,0.03933396427078685,0.013589476214199593,0.058989030338746404,0.034295638126036115,0.05074583957330363,0.04511655499884043,0.013642895901950992,0.03585912849356363,0.016188693844894988,0.06592480330269816,0.10968763154088018,0.01032508571153539,0.04800309714301526,0.05967777761000012,0.012741474052741307,0.02423569444636361,0.027248232182802392,0.024071973997559754,0.038741641882704084,0.03204738551060149,0.038335560735459705,0.029857577364314956,0.023544563573197994,0.006358126863234274
